id,name,region,category,lat,lng,has_image,image_source,image_url,image_thumbnail,image_page,image_title,image_verified,image_verification_score,image_verification_max,image_rejected_count,image_was_new,image_reject_reasons,v1_license,v2_metadata,v3_safe,v4_gps,v5_vision
p0,Preikestolen,Rogaland,viewpoint,58.98645,6.18866,False,,,,,,False,0,5,5,False,"Preikestolen: L1: Unknown or restricted license: ; Forsand, Norway - panoramio (1).jpg: L1: Unknown or restricted license: cc by-sa 3.0; Steep Cliff of Preikstolen - 2013.08 - panoramio.jpg: L1: Unknown or restricted license: cc by 3.0",,,,,
p1,Kjeragbolten,Rogaland,viewpoint,59.03373,6.59327,False,,,,,,False,0,5,5,False,Kjeragbolten: L1: Unknown or restricted license: ; Kjerag Panorama wide (4962881959).jpg: L1: Unknown or restricted license: cc by-sa 2.0; Nesatindane (984 moh). Opp mot.jpg: L1: Unknown or restricted license: cc by-sa 4.0,,,,,
p2,Himakånå,Rogaland,viewpoint,59.35815,5.81145,False,,,,,,False,0,5,0,False,,,,,,
p3,Månafossen,Rogaland,waterfall,58.85784,6.38473,False,,,,,,False,0,5,0,False,,,,,,
p4,Jæren: Orrestranda,Rogaland,beach,58.72458,5.52049,False,,,,,,False,0,5,0,False,,,,,,
p5,Trolltunga,Hardanger,viewpoint,60.13296,6.754,False,,,,,,False,0,5,1,False,Trolltunga: L1: Unknown or restricted license: ,,,,,
p6,Vøringsfossen,Hardanger,waterfall,60.42705,7.25088,False,,,,,,False,0,5,0,False,,,,,,
p7,Låtefossen,Hardanger,waterfall,59.9479,6.58476,False,,,,,,False,0,5,0,False,,,,,,
p8,Steinsdalsfossen,Hardanger,waterfall,60.37079,6.10288,False,,,,,,False,0,5,0,False,,,,,,
p9,Bondhusvatnet,Hardanger,lake,60.08689,6.28667,False,,,,,,False,0,5,0,False,,,,,,
p10,Buarbreen,Hardanger,glacier,60.04456,6.47734,False,,,,,,False,0,5,0,False,,,,,,
p11,Dronningstien,Hardanger,viewpoint,60.36533,6.7049,False,,,,,,False,0,5,0,False,,,,,,
p12,Langfoss,Sunnhordland,waterfall,59.84051,6.34065,False,,,,,,False,0,5,5,False,Langfossen: L1: Unknown or restricted license: ; Langfossen1.jpg: L1: Unknown or restricted license: cc by-sa 2.0; Langfoss waterfall.jpg: L1: Unknown or restricted license: cc by-sa 2.0,,,,,
p13,Åkrasanden,Rogaland,beach,59.2523,5.19716,False,,,,,,False,0,5,0,False,,,,,,
p14,Nærøyfjord – Bakka,Sogn,fjord,60.9163,6.8689,False,,,,,,False,0,5,0,False,,,,,,
p15,Stegastein,Sogn,viewpoint,60.90863,7.21177,False,,,,,,False,0,5,0,False,,,,,,
p16,Brekkefossen,Sogn,waterfall,60.85229,7.09929,False,,,,,,False,0,5,0,False,,,,,,
p17,Nigardsbreen,Sogn,glacier,61.68809,7.19445,False,,,,,,False,0,5,0,False,,,,,,
p18,Feigefossen,Sogn,waterfall,61.3806,7.4424,False,,,,,,False,0,5,0,False,,,,,,
p19,Vettisfossen,Sogn,waterfall,61.37983,7.946,False,,,,,,False,0,5,0,False,,,,,,
p20,Molden,Sogn,viewpoint,61.34515,7.31632,False,,,,,,False,0,5,0,False,,,,,,
p21,Besseggen,Jotunheimen,viewpoint,61.50293,8.72683,False,,,,,,False,0,5,0,False,,,,,,
p22,Galdhøpiggen,Jotunheimen,viewpoint,61.63647,8.31244,False,,,,,,False,0,5,0,False,,,,,,
p23,Gjende – Gjendesheim,Jotunheimen,lake,61.49541,8.80956,False,,,,,,False,0,5,0,False,,,,,,
p24,Knutshøe,Jotunheimen,viewpoint,61.48,8.75492,False,,,,,,False,0,5,0,False,,,,,,
p25,Sognefjellet: Mefjellet,Jotunheimen,scenic_road,61.5586,7.95577,False,,,,,,False,0,5,0,False,,,,,,
p26,Briksdalsbreen,Nordfjord,glacier,61.66405,6.89153,False,,,,,,False,0,5,0,False,,,,,,
p27,Kjenndalsbreen,Nordfjord,glacier,61.72279,7.01439,False,,,,,,False,0,5,0,False,,,,,,
p28,Lovatnet,Nordfjord,lake,61.81854,6.9667,False,,,,,,False,0,5,0,False,,,,,,
p29,Rakssetra,Nordfjord,viewpoint,61.88527,6.77559,False,,,,,,False,0,5,0,False,,,,,,
p30,Skåla,Nordfjord,viewpoint,61.86833,6.96596,False,,,,,,False,0,5,0,False,,,,,,
p31,Vestkapp,Nordfjord,beach,62.1872,5.12885,False,,,,,,False,0,5,0,False,,,,,,
p32,Refviksanden,Nordfjord,beach,62.00366,5.08892,False,,,,,,False,0,5,0,False,,,,,,
p33,Kannesteinen,Nordfjord,beach,61.97038,5.06916,False,,,,,,False,0,5,0,False,,,,,,
p34,Geirangerfjord: Flydalsjuvet,Sunnmøre,fjord,62.08987,7.22315,False,,,,,,False,0,5,0,False,,,,,,
p35,Dalsnibba,Sunnmøre,viewpoint,62.04785,7.27131,False,,,,,,False,0,5,0,False,,,,,,
p36,Sieben Schwestern,Sunnmøre,waterfall,62.10739,7.09376,False,,,,,,False,0,5,5,False,"Geiranger-Drone-20160725-16.jpg: L1: Unknown or restricted license: cc by 2.0; The Seven Sisters - De syv søstre (23537124219).jpg: L1: Unknown or restricted license: no restrictions; Seven Sisters Waterfall - Geirangerfjord, Norway - panoramio.jpg: L1: Unknown or restricted license: cc by-sa 3.0",,,,,
p37,Trollstigen Aussichtspunkt,Romsdal,scenic_road,62.455,7.67229,False,,,,,,False,0,5,5,False,"Trollstigvegen: L1: Unknown or restricted license: ; Untere Aussichtsplattform der Trollstigen.JPG: L1: Unknown or restricted license: cc by-sa 4.0; Trollstigen, Norway - panoramio.jpg: L1: Unknown or restricted license: cc by-sa 3.0",,,,,
p38,Gudbrandsjuvet,Sunnmøre,geology,62.33047,7.46983,False,,,,,,False,0,5,0,False,,,,,,
p39,Romsdalseggen,Romsdal,viewpoint,62.56107,7.71077,False,,,,,,False,0,5,0,False,,,,,,
p40,Rampestreken,Romsdal,viewpoint,62.56077,7.7126,False,,,,,,False,0,5,0,False,,,,,,
p41,Trollveggen,Romsdal,viewpoint,62.4896,7.76011,False,,,,,,False,0,5,0,False,,,,,,
p42,Mardalsfossen,Romsdal,waterfall,62.47149,8.11992,False,,,,,,False,0,5,0,False,,,,,,
p43,Atlanterhavsvegen: Eldhusøya,Nordmøre,scenic_road,63.02125,7.37189,False,,,,,,False,0,5,0,False,,,,,,
p44,Innerdalen,Nordmøre,lake,62.7219,8.77643,False,,,,,,False,0,5,0,False,,,,,,
p45,Snøhetta-Aussichtspunkt,Dovrefjell,wilderness,62.22386,9.49016,False,,,,,,False,0,5,0,False,,,,,,
p46,Rondane: Sohlbergplassen,Rondane,wilderness,61.88045,10.18487,False,,,,,,False,0,5,0,False,,,,,,
p47,Rondvassbu,Rondane,wilderness,61.88043,9.79598,False,,,,,,False,0,5,0,False,,,,,,
p48,Femundsmarka: Elgå,Innlandet,wilderness,62.16343,11.94461,False,,,,,,False,0,5,0,False,,,,,,
p49,Gaustatoppen,Telemark,viewpoint,59.85421,8.64926,False,,,,,,False,0,5,0,False,,,,,,
p50,Rjukanfossen,Telemark,waterfall,59.86644,8.47897,False,,,,,,False,0,5,0,False,,,,,,
p51,Husedalen,Hardanger,waterfall,60.3634,6.74379,False,,,,,,False,0,5,0,False,,,,,,
p52,Kviteseid: Hamaren Tretoppvei,Telemark,viewpoint,59.18243,8.08502,False,,,,,,False,0,5,0,False,,,,,,
p53,Verdens Ende,Vestfold,beach,59.05459,10.40564,False,,,,,,False,0,5,0,False,,,,,,
p54,Mølen,Vestfold,beach,58.97289,9.82253,False,,,,,,False,0,5,0,False,,,,,,
p55,Hvaler: Storesand,Østfold,beach,59.02488,11.01779,False,,,,,,False,0,5,0,False,,,,,,
p56,Kjerkeberget Nordmarka,Oslo,viewpoint,60.13528,10.61861,False,,,,,,False,0,5,0,False,,,,,,
p57,Østmarka: Nøklevann,Oslo,wilderness,59.88341,10.87824,False,,,,,,False,0,5,0,False,,,,,,
p58,Kolsåstoppen,Akershus,viewpoint,59.92977,10.51661,False,,,,,,False,0,5,0,False,,,,,,
p59,Torghatten,Helgeland,viewpoint,65.39834,12.09115,False,,,,,,False,0,5,1,False,Torghatten: L1: Unknown or restricted license: ,,,,,
p60,De syv søstre – Botnkrona,Helgeland,viewpoint,65.96168,12.62816,False,,,,,,False,0,5,0,False,,,,,,
p61,Vega: Eidemsliene,Helgeland,beach,65.61755,11.80893,False,,,,,,False,0,5,0,False,,,,,,
p62,Svartisen: Austerdalsisen,Helgeland,glacier,66.52099,14.10201,False,,,,,,False,0,5,0,False,,,,,,
p63,Saltstraumen,Nordland,beach,67.23214,14.61005,False,,,,,,False,0,5,0,False,,,,,,
p64,Mørsvikbotn: Rago Nationalpark,Nordland,wilderness,67.45258,15.77131,False,,,,,,False,0,5,0,False,,,,,,
p65,Mannen Hamarøy,Nordland,viewpoint,68.08072,15.40506,False,,,,,,False,0,5,0,False,,,,,,
p66,Reinebringen,Lofoten,viewpoint,67.92784,13.0714,False,,,,,,False,0,5,0,False,,,,,,
p67,Kvalvika Beach,Lofoten,beach,68.07695,13.09629,False,,,,,,False,0,5,0,False,,,,,,
p68,Ryten,Lofoten,viewpoint,68.08933,13.09291,False,,,,,,False,0,5,0,False,,,,,,
p69,Hauklandstranda,Lofoten,beach,68.19799,13.52919,False,,,,,,False,0,5,0,False,,,,,,
p70,Uttakleiv,Lofoten,beach,68.21368,13.50829,False,,,,,,False,0,5,0,False,,,,,,
p71,Offersøykammen,Lofoten,viewpoint,68.16126,13.5019,False,,,,,,False,0,5,0,False,,,,,,
p72,Mannen bei Haukland,Lofoten,viewpoint,68.20368,13.52024,False,,,,,,False,0,5,0,False,,,,,,
p73,Svolværgeita,Lofoten,viewpoint,68.24623,14.58847,False,,,,,,False,0,5,0,False,,,,,,
p74,Djevelporten,Lofoten,viewpoint,68.25084,14.59798,False,,,,,,False,0,5,0,False,,,,,,
p75,Trollfjord,Lofoten/Vesterålen,fjord,68.36399,14.96083,False,,,,,,False,0,5,0,False,,,,,,
p76,Måtinden,Vesterålen,viewpoint,69.24251,15.86515,False,,,,,,False,0,5,0,False,,,,,,
p77,Bleikstranda,Vesterålen,beach,69.27195,15.956,False,,,,,,False,0,5,0,False,,,,,,
p78,Dronningruta,Vesterålen,viewpoint,69.01848,15.11212,False,,,,,,False,0,5,0,False,,,,,,
p79,Møysalen Nationalpark,Vesterålen,wilderness,68.52606,15.45215,False,,,,,,False,0,5,0,False,,,,,,
p80,Tungeneset,Senja,viewpoint,69.48695,17.33304,False,,,,,,False,0,5,0,False,,,,,,
p81,Bergsbotn,Senja,viewpoint,69.42307,17.50384,False,,,,,,False,0,5,0,False,,,,,,
p82,Segla,Senja,viewpoint,69.50737,17.59572,False,,,,,,False,0,5,0,False,,,,,,
p83,Hesten,Senja,viewpoint,69.51387,17.58474,False,,,,,,False,0,5,5,False,"Keipen and Grytetippen from Hesten in Senja, Troms og Finnmark, Norway, 2022 August.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Breidtinden from Hesten in Senja, Troms og Finnmark, Norway, 2022 August.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Coastal cliffside of Hesten in Senja, Troms og Finnmark, Norway, 2022 August.jpg: L1: Unknown or restricted license: cc by-sa 4.0",,,,,
p84,Ersfjordstranda Senja,Senja,beach,69.47882,17.39482,False,,,,,,False,0,5,5,False,"Ersfjorden-2011.jpg: L1: Unknown or restricted license: cc by-sa 3.0; Fv862 road in Ersfjord, Senja, Troms, Norway, 2014 August.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Seaweed on a beach in Senja, Troms, Norway, 2014 August.jpg: L1: Unknown or restricted license: cc by-sa 4.0",,,,,
p85,Sommarøy,Troms,beach,69.63352,18.0073,False,,,,,,False,0,5,0,False,,,,,,
p86,Tromsdalstinden,Troms,viewpoint,69.60714,19.14581,False,,,,,,False,0,5,0,False,,,,,,
p87,Sherpatrappa Tromsø,Troms,viewpoint,69.63687,18.99964,False,,,,,,False,0,5,0,False,,,,,,
p88,Blåisvatnet,Lyngen,lake,69.72904,20.034,False,,,,,,False,0,5,0,False,,,,,,
p89,Gorsa Bridge,Troms,geology,69.40083,20.98167,False,,,,,,False,0,5,0,False,,,,,,
p90,Reisadalen: Imofossen,Troms,waterfall,69.30056,21.99976,False,,,,,,False,0,5,0,False,,,,,,
p91,Alta Canyon – Sautso,Finnmark,geology,69.75065,23.74826,False,,,,,,False,0,5,0,False,,,,,,
p92,Nordkap-Klippe,Finnmark,beach,71.16995,25.78589,False,,,,,,False,0,5,0,False,,,,,,
p93,Kirkeporten,Finnmark,viewpoint,71.11333,25.80206,False,,,,,,False,0,5,0,False,,,,,,
p94,Knivskjellodden,Finnmark,viewpoint,71.18499,25.6765,False,,,,,,False,0,5,0,False,,,,,,
p95,Hamningberg,Varanger,beach,70.5402,30.61626,False,,,,,,False,0,5,0,False,,,,,,
p96,Ekkerøy,Varanger,beach,70.07626,30.10224,False,,,,,,False,0,5,0,False,,,,,,
p97,Hornøya,Varanger,beach,70.38695,31.15864,False,,,,,,False,0,5,0,False,,,,,,
p98,Stabbursdalen Nationalpark,Finnmark,wilderness,70.16069,24.93689,False,,,,,,False,0,5,0,False,,,,,,
p99,Øvre Pasvik: Nyrud,Finnmark,wilderness,69.84576,29.37514,False,,,,,,False,0,5,0,False,,,,,,
p100,Kjelfossen,Vestland,waterfall,60.87414,6.85707,False,,,,,,False,0,5,0,False,,,,,,
p101,Rjukandefoss,Buskerud,waterfall,60.87535,8.46416,False,,,,,,False,0,5,0,False,,,,,,
p102,Sarpefossen,Østfold,waterfall,59.27622,11.13101,False,,,,,,False,0,5,0,False,,,,,,
p103,Tyssestrengene,Vestland,waterfall,60.13663,6.75425,False,,,,,,False,0,5,0,False,,,,,,
p104,Tvindefossen,Vestland,waterfall,60.7261,6.48578,False,,,,,,False,0,5,0,False,,,,,,
p105,Skrikjofossen,Vestland,waterfall,60.30466,6.69178,False,,,,,,False,0,5,1,False,Skrikjofossen: L1: Unknown or restricted license: ,,,,,
p106,Hellefoss,Oslo,waterfall,60.05672,10.63591,False,,,,,,False,0,5,0,False,,,,,,
p107,Kvernhusfossen,Oslo,waterfall,60.12341,10.60837,False,,,,,,False,0,5,0,False,,,,,,
p108,Trælefossen,Agder,waterfall,58.24529,7.62284,False,,,,,,False,0,5,0,False,,,,,,
p109,Nykkfossen,Agder,waterfall,58.26512,7.5896,False,,,,,,False,0,5,0,False,,,,,,
p110,Lauvåfalla,Innlandet,waterfall,61.08001,11.16401,False,,,,,,False,0,5,0,False,,,,,,
p111,Ytste Mardalsfossen,Møre og Romsdal,waterfall,62.48271,8.10894,False,,,,,,False,0,5,0,False,,,,,,
p112,Brudesløret,Møre og Romsdal,waterfall,62.74777,7.75457,False,,,,,,False,0,5,0,False,,,,,,
p113,Fallfossen,Møre og Romsdal,waterfall,62.67087,7.87993,False,,,,,,False,0,5,0,False,,,,,,
p114,Tverrelvfossen,Møre og Romsdal,waterfall,62.73204,7.52377,False,,,,,,False,0,5,0,False,,,,,,
p115,Tollåsfossen,Møre og Romsdal,waterfall,62.75402,7.54417,False,,,,,,False,0,5,0,False,,,,,,
p116,Fossan,Møre og Romsdal,waterfall,62.66065,8.17954,False,,,,,,False,0,5,0,False,,,,,,
p117,Drivandfossen,Møre og Romsdal,waterfall,62.68469,7.99338,False,,,,,,False,0,5,0,False,,,,,,
p118,Grøvelfossen,Møre og Romsdal,waterfall,62.69023,7.87913,False,,,,,,False,0,5,0,False,,,,,,
p119,Sagfossen,Møre og Romsdal,waterfall,62.76637,7.51978,False,,,,,,False,0,5,0,False,,,,,,
p120,Stampefoss,Agder,waterfall,58.44443,8.68946,False,,,,,,False,0,5,0,False,,,,,,
p121,Kalvehagfossen,Agder,waterfall,58.40521,8.64482,False,,,,,,False,0,5,5,False,Nøgne Ø - Det kompromissløse bryggeri.jpg: L1: Unknown or restricted license: cc by 2.0; Nøgne Ø - Det kompromissløse bryggeri (6917777960).jpg: L1: Unknown or restricted license: cc by 2.0; Nøgne Ø brewery building.jpg: L1: Unknown or restricted license: cc by-sa 4.0,,,,,
p122,Torgunrudkastet,Akershus,waterfall,60.53406,11.16815,False,,,,,,False,0,5,0,False,,,,,,
p123,Skulbørstadfoss,Trøndelag,waterfall,63.49619,10.9562,False,,,,,,False,0,5,0,False,,,,,,
p124,Storfossen,Trøndelag,waterfall,63.3607,11.09977,False,,,,,,False,0,5,0,False,,,,,,
p125,Gardhammarfossen,Buskerud,waterfall,60.2068,10.02477,False,,,,,,False,0,5,0,False,,,,,,
p126,Angerfoss,Buskerud,waterfall,60.41149,10.15628,False,,,,,,False,0,5,0,False,,,,,,
p127,Ulvefoss,Buskerud,waterfall,60.34279,9.91079,False,,,,,,False,0,5,0,False,,,,,,
p128,Skuggehølfossen,Buskerud,waterfall,60.28585,9.91248,False,,,,,,False,0,5,0,False,,,,,,
p129,Kvernhusfoss,Buskerud,waterfall,60.32915,9.87381,False,,,,,,False,0,5,0,False,,,,,,
p130,Rindefossen,Buskerud,waterfall,60.43611,10.09842,False,,,,,,False,0,5,0,False,,,,,,
p131,Viulfoss,Buskerud,waterfall,60.19484,10.32263,False,,,,,,False,0,5,0,False,,,,,,
p132,Migaren,Buskerud,waterfall,60.08994,10.36352,False,,,,,,False,0,5,0,False,,,,,,
p133,Kjerkestrupen,Innlandet,waterfall,60.94993,12.11515,False,,,,,,False,0,5,0,False,,,,,,
p134,Gælenevjufossen,Innlandet,waterfall,60.97821,12.01085,False,,,,,,False,0,5,0,False,,,,,,
p135,Storstyggen,Innlandet,waterfall,61.02951,12.04632,False,,,,,,False,0,5,0,False,,,,,,
p136,Veslestyggen,Innlandet,waterfall,61.02037,12.04997,False,,,,,,False,0,5,0,False,,,,,,
p137,Korpreiret,Innlandet,waterfall,60.95528,11.38476,False,,,,,,False,0,5,1,False,Korpreiret: L1: Unknown or restricted license: ,,,,,
p138,Høljefallet,Innlandet,waterfall,61.02754,12.29037,False,,,,,,False,0,5,0,False,,,,,,
p139,Reipefossen,Vestland,waterfall,61.28865,6.98604,False,,,,,,False,0,5,0,False,,,,,,
p140,Fannaråkfossen,Vestland,waterfall,61.50519,7.93061,False,,,,,,False,0,5,0,False,,,,,,
p141,Ryfossen,Vestland,waterfall,61.45115,7.27395,False,,,,,,False,0,5,0,False,,,,,,
p142,Hesjateigfossane,Vestland,waterfall,61.40241,7.10618,False,,,,,,False,0,5,0,False,,,,,,
p143,Spildrefossen,Vestland,waterfall,61.34037,7.28631,False,,,,,,False,0,5,0,False,,,,,,
p144,Morfossen,Trøndelag,waterfall,63.17979,9.99865,False,,,,,,False,0,5,0,False,,,,,,
p145,Kaldvellfossen,Trøndelag,waterfall,63.2082,10.41421,False,,,,,,False,0,5,0,False,,,,,,
p146,Gaulfossen,Trøndelag,waterfall,63.10816,10.22942,False,,,,,,False,0,5,0,False,,,,,,
p147,Storfallet,Innlandet,waterfall,61.51329,12.47761,False,,,,,,False,0,5,0,False,,,,,,
p148,Sjøfossen,Innlandet,waterfall,61.16166,12.34704,False,,,,,,False,0,5,0,False,,,,,,
p149,Selbufossen,Trøndelag,waterfall,63.38974,11.83898,False,,,,,,False,0,5,0,False,,,,,,
p150,Kvelvfossen,Trøndelag,waterfall,63.43766,11.61631,False,,,,,,False,0,5,0,False,,,,,,
p151,Kråkfossen,Akershus,waterfall,60.13195,11.0797,False,,,,,,False,0,5,0,False,,,,,,
p152,Bjørgafossen,Trøndelag,waterfall,63.24397,10.76073,False,,,,,,False,0,5,0,False,,,,,,
p153,Høgfossen,Trøndelag,waterfall,63.24838,10.69306,False,,,,,,False,0,5,0,False,,,,,,
p154,Kvernfossen,Agder,waterfall,58.68743,8.90328,False,,,,,,False,0,5,0,False,,,,,,
p155,Minnestufossen,Akershus,waterfall,60.29977,10.7428,False,,,,,,False,0,5,0,False,,,,,,
p156,Ljosafossen,Rogaland,waterfall,59.59985,6.369,False,,,,,,False,0,5,0,False,,,,,,
p157,Malmeifossen,Rogaland,waterfall,59.58716,6.34063,False,,,,,,False,0,5,0,False,,,,,,
p158,Skarfoss,Rogaland,waterfall,59.64628,6.53781,False,,,,,,False,0,5,0,False,,,,,,
p159,Urfossen,Agder,waterfall,58.30136,7.96676,False,,,,,,False,0,5,0,False,,,,,,
p160,Ikkonfoss,Agder,waterfall,58.29663,7.97821,False,,,,,,False,0,5,0,False,,,,,,
p161,Steinsfossen,Agder,waterfall,58.30105,7.96632,False,,,,,,False,0,5,0,False,,,,,,
p162,Gysfossen,Agder,waterfall,58.30318,7.20823,False,,,,,,False,0,5,0,False,,,,,,
p163,Fotlandsfossen,Rogaland,waterfall,58.71562,5.70771,False,,,,,,False,0,5,0,False,,,,,,
p164,Granefossane,Rogaland,waterfall,59.15388,6.39655,False,,,,,,False,0,5,0,False,,,,,,
p165,Sendingfossen,Rogaland,waterfall,59.15073,6.37915,False,,,,,,False,0,5,0,False,,,,,,
p166,Glommedalsfossen,Rogaland,waterfall,59.29635,6.63201,False,,,,,,False,0,5,0,False,,,,,,
p167,Eigeskogfossen,Rogaland,waterfall,58.85328,6.36978,False,,,,,,False,0,5,0,False,,,,,,
p168,Svendsbøfossen,Rogaland,waterfall,59.54143,5.5738,False,,,,,,False,0,5,0,False,,,,,,
p169,Prestfossen,Akershus,waterfall,60.10079,10.946,False,,,,,,False,0,5,0,False,,,,,,
p275,Tussen,Møre og Romsdal,viewpoint,62.78179,7.25159,False,,,,,,False,0,5,0,False,,,,,,
p276,Lufthavnvakta,Møre og Romsdal,viewpoint,62.74602,7.25883,False,,,,,,False,0,5,0,False,,,,,,
p277,Utsikten,Akershus,viewpoint,60.20055,11.21732,False,,,,,,False,0,5,0,False,,,,,,
p278,Ringknuten,Agder,viewpoint,58.15937,8.04171,False,,,,,,False,0,5,0,False,,,,,,
p279,Holmenkollen,Agder,viewpoint,58.17877,8.00187,False,,,,,,False,0,5,0,False,,,,,,
p280,Kanonstilling Krageviga,Agder,viewpoint,58.0871,8.00722,False,,,,,,False,0,5,0,False,,,,,,
p281,Sauetoppen,Agder,viewpoint,58.09108,8.00086,False,,,,,,False,0,5,0,False,,,,,,
p282,Varen,Agder,viewpoint,58.22731,8.08752,False,,,,,,False,0,5,0,False,,,,,,
p283,Sotåsen,Agder,viewpoint,58.12477,8.13344,False,,,,,,False,0,5,0,False,,,,,,
p284,Rønnsåsen,Vestfold,viewpoint,59.15445,10.30776,False,,,,,,False,0,5,0,False,,,,,,
p285,Storåstoppen,Vestfold,viewpoint,59.22532,10.22548,False,,,,,,False,0,5,0,False,,,,,,
p286,Mokollen,Vestfold,viewpoint,59.14109,10.21297,False,,,,,,False,0,5,0,False,,,,,,
p287,Sjuberget,Vestfold,viewpoint,59.30982,10.15288,False,,,,,,False,0,5,0,False,,,,,,
p288,Vetan,Vestfold,viewpoint,59.29737,10.16734,False,,,,,,False,0,5,0,False,,,,,,
p289,Kringlefjell,Vestfold,viewpoint,59.36081,10.10019,False,,,,,,False,0,5,0,False,,,,,,
p290,Svartaberget,Vestland,viewpoint,60.67878,6.4329,False,,,,,,False,0,5,0,False,,,,,,
p291,Bordalsgjel Schlucht,Vestland,viewpoint,60.61288,6.42323,False,,,,,,False,0,5,0,False,,,,,,
p292,Orsetra,Møre og Romsdal,viewpoint,63.04664,7.80999,False,,,,,,False,0,5,0,False,,,,,,
p293,Lågfjellet,Møre og Romsdal,viewpoint,63.04542,7.74043,False,,,,,,False,0,5,0,False,,,,,,
p294,Bjønnahaugen,Møre og Romsdal,viewpoint,63.11242,7.7486,False,,,,,,False,0,5,0,False,,,,,,
p295,Lysebotn-Aussichtspunkt,Rogaland,viewpoint,59.04683,6.65212,False,,,,,,False,0,5,0,False,,,,,,
p296,Skåkåsstenen,Trøndelag,viewpoint,62.54883,11.50843,False,,,,,,False,0,5,0,False,,,,,,
p297,Skallhaugen,Trøndelag,viewpoint,62.64166,11.85397,False,,,,,,False,0,5,0,False,,,,,,
p298,Ulvstugguhaugen,Trøndelag,viewpoint,62.57209,11.3979,False,,,,,,False,0,5,0,False,,,,,,
p299,Slegghaugan,Trøndelag,viewpoint,62.5759,11.39533,False,,,,,,False,0,5,0,False,,,,,,
p300,Storvarden,Trøndelag,viewpoint,62.53278,11.41435,False,,,,,,False,0,5,0,False,,,,,,
p301,Stor-Gråberget,Trøndelag,viewpoint,62.54603,11.48168,False,,,,,,False,0,5,0,False,,,,,,
p302,Skreikampen,Akershus,viewpoint,60.56779,11.15036,False,,,,,,False,0,5,0,False,,,,,,
p303,Branntårnet,Akershus,viewpoint,60.37398,11.15747,False,,,,,,False,0,5,0,False,,,,,,
p304,Trollåsen,Akershus,viewpoint,59.89873,11.10474,False,,,,,,False,0,5,0,False,,,,,,
p305,Videfossen,Vestland,viewpoint,61.94097,7.26968,False,,,,,,False,0,5,0,False,,,,,,
p306,Øvstefoss,Vestland,viewpoint,61.93693,7.26039,False,,,,,,False,0,5,0,False,,,,,,
p307,Øvstedalsfossen,Vestland,viewpoint,61.93617,7.25946,False,,,,,,False,0,5,0,False,,,,,,
p308,Langhammarkvilet,Vestland,viewpoint,61.92266,7.08566,False,,,,,,False,0,5,0,False,,,,,,
p309,Lundkvassberget,Innlandet,viewpoint,61.29283,12.43037,False,,,,,,False,0,5,0,False,,,,,,
p310,Vardåsen Tårn,Østfold,viewpoint,59.64226,11.18466,False,,,,,,False,0,5,0,False,,,,,,
p311,Kristianvarden,Innlandet,viewpoint,61.38074,10.02812,False,,,,,,False,0,5,0,False,,,,,,
p312,Plane spotter sight Bunkeren,Akershus,viewpoint,60.19022,11.07158,False,,,,,,False,0,5,5,False,Royal Aircraft Factory B.E.2e ‘131’ (49522945977).jpg: L1: Unknown or restricted license: cc by-sa 2.0; WW1 Aircraft parts - Oslo Gardermoen. 26-5-19 (49527150987).jpg: L1: Unknown or restricted license: cc by-sa 2.0; Saab S.91B-2 Safir ‘329’ (49526667493).jpg: L1: Unknown or restricted license: cc by-sa 2.0,,,,,
p313,Planespotters site,Akershus,viewpoint,60.17569,11.10158,False,,,,,,False,0,5,0,False,,,,,,
p314,Nebba,Møre og Romsdal,viewpoint,62.56363,7.69323,False,,,,,,False,0,5,0,False,,,,,,
p315,Sjøsanden,Agder,beach,58.01955,7.44674,False,,,,,,False,0,5,0,False,,,,,,
p316,Skiphellebukta badeplass,Akershus,beach,59.6384,10.64247,False,,,,,,False,0,5,0,False,,,,,,
p317,Flømolostrand,Møre og Romsdal,beach,62.40211,5.84963,False,,,,,,False,0,5,0,False,,,,,,
p318,Sørenga Sjøbad,Oslo,beach,59.90133,10.7507,False,,,,,,False,0,5,0,False,,,,,,
p319,Lutvann badeplass,Oslo,beach,59.91768,10.8821,False,,,,,,False,0,5,0,False,,,,,,
p320,Sundveien badeplass,Oslo,beach,59.86564,10.76332,False,,,,,,False,0,5,0,False,,,,,,
p321,Buktafjæra,Trøndelag,beach,63.42497,10.14182,False,,,,,,False,0,5,0,False,,,,,,
p322,Hansbakkfjæra,Trøndelag,beach,63.43111,10.54215,False,,,,,,False,0,5,0,False,,,,,,
p323,Grilstadstranda,Trøndelag,beach,63.43624,10.5129,False,,,,,,False,0,5,0,False,,,,,,
p324,Fagerheimbukta,Trøndelag,beach,63.44828,10.46642,False,,,,,,False,0,5,0,False,,,,,,
p325,Vollane,Vestland,beach,60.44129,5.31533,False,,,,,,False,0,5,0,False,,,,,,
p326,Møhlenpris badeplass,Vestland,beach,60.38198,5.32562,False,,,,,,False,0,5,0,False,,,,,,
p327,Skjoldbukta,Vestland,beach,60.31232,5.32921,False,,,,,,False,0,5,0,False,,,,,,
